,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,Model_Target,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
2178,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,RG2 0PN,53.437296,-1.068189,51.419654,-0.973301,2023-11-04 08:59:00+00:00,2023-11-05 10:55:00+00:00,1,SMALL,BAD,224.51417948828836,South East,Yorkshire and The Humber,"Reading, unparished area",Tickhill
2179,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,BS35 4GH,53.437296,-1.068189,51.543559,-2.643336,2023-11-10 15:59:00+00:00,2023-11-13 08:25:00+00:00,1,SMALL,BAD,236.09986279889512,South West,Yorkshire and The Humber,Pilning and Severn Beach,Tickhill
2180,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,AL10 9TR,53.437296,-1.068189,51.77179,-0.251425,2023-11-13 16:59:00+00:00,2023-11-14 14:55:00+00:00,0,SMALL,BAD,193.29198819567245,East of England,Yorkshire and The Humber,Hatfield,Tickhill
2181,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,EH48 2FB,53.437296,-1.068189,55.877803,-3.648558,2023-11-14 15:59:00+00:00,2023-11-15 09:25:00+00:00,0,MEDIUM,BAD,318.1536601044897,,Yorkshire and The Humber,,Tickhill
2182,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BD,53.437296,-1.068189,52.213068,-0.946829,2023-11-17 08:59:00+00:00,2023-11-17 12:45:00+00:00,0,SMALL,BAD,136.41469332715297,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2183,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-11-17 07:59:00+00:00,2023-11-17 12:25:00+00:00,0,SMALL,BAD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2184,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-11-24 07:43:47+00:00,2023-11-24 10:45:00+00:00,1,SMALL,BAD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2185,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-11-24 09:03:47+00:00,2023-11-24 12:05:00+00:00,0,SMALL,BAD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2186,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-11-24 06:59:00+00:00,2023-11-24 11:25:00+00:00,0,VERY SMALL,OKAY,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2187,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,BA7 7EU,53.437296,-1.068189,51.089956,-2.527181,2023-11-30 00:58:33+00:00,2023-11-30 06:55:00+00:00,1,VERY SMALL,BAD,279.33219560406746,South West,Yorkshire and The Humber,Castle Cary,Tickhill
2188,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,HA9 0LH,53.437296,-1.068189,51.558555,-0.268708,2023-12-05 14:00:00+00:00,2023-12-06 11:30:00+00:00,0,SMALL,OKAY,215.86694950734855,London,Yorkshire and The Humber,"Brent, unparished area",Tickhill
2189,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,SN3 4FN,53.437296,-1.068189,51.595572,-1.740649,2023-12-07 15:59:00+00:00,2023-12-08 10:25:00+00:00,0,MEDIUM,BAD,209.84783034339978,South West,Yorkshire and The Humber,South Marston,Tickhill
2190,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,DG1 3NX,53.437296,-1.068189,55.103288,-3.58116,2023-12-11 13:59:00+00:00,2023-12-12 07:25:00+00:00,0,VERY SMALL,BAD,246.91440316632693,,Yorkshire and The Humber,,Tickhill
2191,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,ST18 9SE,53.437595,-1.070426,52.839527,-2.134799,2023-12-19 15:59:00+00:00,2023-12-20 08:55:00+00:00,0,SMALL,BAD,97.30761761220334,West Midlands,Yorkshire and The Humber,Creswell,Tickhill
2192,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CV37 9BY,53.437595,-1.070426,52.196005,-1.718677,2023-12-21 15:59:00+00:00,2023-12-22 07:25:00+00:00,1,SMALL,BAD,144.81250209449504,West Midlands,Yorkshire and The Humber,Stratford-upon-Avon,Tickhill
2193,Tractor Unit,Curtain-Side 13.6M Trailer,NN8 2DH,SO23 7UD,52.291579,-0.672653,51.071738,-1.294898,2023-12-18 10:55:00+00:00,2023-12-18 14:00:00+00:00,1,VERY SMALL,BAD,142.30588692305125,South East,East Midlands,"Winchester, unparished area",Irchester
2194,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-01 01:00:00+00:00,2023-10-01 03:30:00+00:00,1,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2195,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476793,-1.471546,53.734398,-1.604189,2023-10-01 03:45:00+00:00,2023-10-01 05:30:00+00:00,0,BIG,GOOD,29.96077079202866,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2196,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-03 01:00:00+00:00,2023-10-03 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2197,3.5 T Van,Box,BD5 8LZ,LS27 0FU,53.767093,-1.742286,53.734398,-1.604189,2023-10-03 03:45:00+00:00,2023-10-03 05:30:00+00:00,1,BIG,GOOD,9.783652774238949,Yorkshire and The Humber,Yorkshire and The Humber,Morley,"Bradford, unparished area"
2198,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-04 01:00:00+00:00,2023-10-04 03:30:00+00:00,1,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2199,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-05 01:00:00+00:00,2023-10-05 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2200,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476793,-1.471546,53.734398,-1.604189,2023-10-05 03:45:00+00:00,2023-10-05 05:30:00+00:00,0,BIG,GOOD,29.96077079202866,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2201,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-06 01:00:00+00:00,2023-10-06 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2202,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476793,-1.471546,53.734398,-1.604189,2023-10-06 03:45:00+00:00,2023-10-06 05:30:00+00:00,0,BIG,GOOD,29.96077079202866,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2203,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-07 01:00:00+00:00,2023-10-07 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2204,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476793,-1.471546,53.734398,-1.604189,2023-10-07 03:45:00+00:00,2023-10-07 05:30:00+00:00,0,BIG,GOOD,29.96077079202866,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2205,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-08 01:00:00+00:00,2023-10-08 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2206,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476793,-1.471546,53.734398,-1.604189,2023-10-08 03:45:00+00:00,2023-10-08 05:30:00+00:00,0,BIG,GOOD,29.96077079202866,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2207,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-01 01:00:00+00:00,2023-10-01 03:30:00+00:00,0,BIG,GOOD,94.47148351399888,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2208,Tractor Unit,Box 44ft,AL10 8XF,DE74 2HL,51.74104,-0.218368,52.849282,-1.354253,2023-10-01 13:55:01+00:00,2023-10-01 17:03:01+00:00,0,SMALL,OKAY,145.48200349624923,East Midlands,,Castle Donington,
2209,Tractor Unit,Box 44ft,AL10 8XF,MK4 4BX,51.74104,-0.218368,51.991558,-0.784236,2023-10-01 15:55:01+00:00,2023-10-01 19:09:01+00:00,0,VERY SMALL,OKAY,47.8228460572502,,,,
2210,Tractor Unit,Box 44ft,AL10 8XF,HP2 7PZ,51.74104,-0.218368,51.771839,-0.439712,2023-10-01 13:55:01+00:00,2023-10-01 16:27:01+00:00,1,SMALL,OKAY,15.620239843972167,East of England,,"Dacorum, unparished area",
2211,Tractor Unit,Box 44ft,AL10 8XF,ST4 4DG,51.74104,-0.218368,52.989325,-2.190387,2023-10-01 14:55:01+00:00,2023-10-01 19:31:01+00:00,1,VERY SMALL,OKAY,192.90592454723736,West Midlands,,"Stoke-on-Trent, unparished area",
2212,Tractor Unit,40ft Container,BD5 8LZ,DE74 2HL,53.763771,-1.739326,52.849282,-1.354253,2023-10-01 13:40:01+00:00,2023-10-01 16:32:01+00:00,1,SMALL,BAD,104.88838331829855,East Midlands,Yorkshire and The Humber,Castle Donington,"Bradford, unparished area"
2213,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-01 04:00:01+00:00,2023-10-01 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2214,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-02 02:41:01+00:00,2023-10-02 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2215,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-02 02:41:01+00:00,2023-10-02 10:50:01+00:00,1,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2216,Tractor Unit,Box 44ft,ST4 4DG,SN3 4TT,52.989325,-2.190387,51.602351,-1.733719,2023-10-02 06:40:01+00:00,2023-10-02 09:59:01+00:00,1,SMALL,OKAY,157.3686814960406,South West,West Midlands,South Marston,"Stoke-on-Trent, unparished area"
2217,Tractor Unit,Box 44ft,ST4 4DG,BD5 8LZ,52.989325,-2.190387,53.763771,-1.739326,2023-10-02 16:00:01+00:00,2023-10-02 20:25:01+00:00,0,SMALL,OKAY,91.19248228659913,Yorkshire and The Humber,West Midlands,"Bradford, unparished area","Stoke-on-Trent, unparished area"
2218,Tractor Unit,Box 44ft,SN3 4TT,DE74 2HL,51.602351,-1.733719,52.849282,-1.354253,2023-10-02 21:00:01+00:00,2023-10-03 00:43:01+00:00,1,SMALL,BAD,141.08457183032982,East Midlands,South West,Castle Donington,South Marston
2219,Tractor Unit,Box 44ft,AL10 8XF,DE74 2HL,51.74104,-0.218368,52.849282,-1.354253,2023-10-02 13:55:01+00:00,2023-10-02 17:03:01+00:00,1,SMALL,OKAY,145.48200349624923,East Midlands,,Castle Donington,
2220,Tractor Unit,Box 44ft,ST4 4DG,S35 2PW,52.989325,-2.190387,53.477856,-1.472093,2023-10-02 15:30:01+00:00,2023-10-02 19:15:01+00:00,0,VERY SMALL,GOOD,72.38493207848035,Yorkshire and The Humber,West Midlands,Ecclesfield,"Stoke-on-Trent, unparished area"
2221,Tractor Unit,Box 44ft,BD5 8LZ,CW1 6FB,53.763771,-1.739326,53.088574,-2.418451,2023-10-02 06:40:01+00:00,2023-10-02 10:25:01+00:00,0,SMALL,BAD,87.55624776678313,North West,Yorkshire and The Humber,Crewe,"Bradford, unparished area"
2222,Tractor Unit,40ft Container,SN3 4TT,DE74 2HL,51.602351,-1.733719,52.849282,-1.354253,2023-10-02 19:00:01+00:00,2023-10-02 22:17:01+00:00,1,SMALL,BAD,141.08457183032982,East Midlands,South West,Castle Donington,South Marston
2223,Tractor Unit,Box 44ft,AL10 8XF,S35 2PW,51.74104,-0.218368,53.477856,-1.472093,2023-10-02 15:55:01+00:00,2023-10-02 20:42:01+00:00,0,SMALL,OKAY,210.92203385765535,Yorkshire and The Humber,,Ecclesfield,
2224,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771839,-0.439712,2023-10-05 18:00:01+00:00,2023-10-06 08:56:01+00:00,1,SMALL,OKAY,238.1903357921168,East of England,Yorkshire and The Humber,"Dacorum, unparished area","Bradford, unparished area"
2225,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771839,-0.439712,2023-10-06 18:00:01+00:00,2023-10-07 08:56:01+00:00,1,SMALL,BAD,238.1903357921168,East of England,Yorkshire and The Humber,"Dacorum, unparished area","Bradford, unparished area"
2226,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-06 04:00:01+00:00,2023-10-06 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2227,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-03 04:00:01+00:00,2023-10-03 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2228,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-05 04:00:01+00:00,2023-10-05 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2229,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-04 04:00:01+00:00,2023-10-04 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2230,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-03 04:00:01+00:00,2023-10-03 12:09:01+00:00,0,SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2231,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-04 02:41:01+00:00,2023-10-04 10:50:01+00:00,1,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2232,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-04 02:41:01+00:00,2023-10-04 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2233,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-05 02:41:01+00:00,2023-10-05 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2234,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-05 02:41:01+00:00,2023-10-05 10:50:01+00:00,1,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2235,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-05 04:00:01+00:00,2023-10-05 12:09:01+00:00,0,SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2236,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-06 02:41:01+00:00,2023-10-06 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2237,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-06 02:41:01+00:00,2023-10-06 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2238,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-07 02:41:01+00:00,2023-10-07 10:50:01+00:00,0,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2239,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-07 04:00:01+00:00,2023-10-07 12:09:01+00:00,0,SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2240,Tractor Unit,Box 44ft,BD5 8LZ,G67 2XN,53.763771,-1.739326,55.936846,-3.986042,2023-10-05 16:00:01+00:00,2023-10-06 02:20:01+00:00,1,VERY SMALL,VERY BAD,281.2543671723609,,Yorkshire and The Humber,,"Bradford, unparished area"
2241,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-07 04:00:01+00:00,2023-10-07 11:43:01+00:00,0,SMALL,OKAY,261.10814581444123,,Yorkshire and The Humber,,"Bradford, unparished area"
2242,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763771,-1.739326,51.328048,0.877608,2023-10-05 03:20:01+00:00,2023-10-05 12:10:01+00:00,1,SMALL,OKAY,323.5769192357732,South East,Yorkshire and The Humber,Faversham,"Bradford, unparished area"
2243,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763771,-1.739326,51.328048,0.877608,2023-10-05 03:20:01+00:00,2023-10-05 14:58:01+00:00,0,SMALL,OKAY,323.5769192357732,South East,Yorkshire and The Humber,Faversham,"Bradford, unparished area"
2244,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763771,-1.739326,51.328048,0.877608,2023-10-06 03:20:01+00:00,2023-10-06 12:10:01+00:00,0,SMALL,OKAY,323.5769192357732,South East,Yorkshire and The Humber,Faversham,"Bradford, unparished area"
2245,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763771,-1.739326,51.328048,0.877608,2023-10-07 03:20:01+00:00,2023-10-07 12:10:01+00:00,0,SMALL,OKAY,323.5769192357732,South East,Yorkshire and The Humber,Faversham,"Bradford, unparished area"
2246,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-03 02:41:01+00:00,2023-10-03 10:50:01+00:00,1,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2247,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-03 02:41:01+00:00,2023-10-03 10:50:01+00:00,1,VERY SMALL,OKAY,265.2731474791588,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
2248,Tractor Unit,Box 44ft,DE74 2HL,CH41 1FE,52.849282,-1.354253,53.399905,-3.015115,2023-10-03 18:20:00+00:00,2023-10-03 23:14:01+00:00,1,SMALL,OKAY,126.64550501995473,North West,East Midlands,"Wirral, unparished area",Castle Donington
2249,Tractor Unit,Box 44ft,DE74 2HL,CH41 1FE,52.849282,-1.354253,53.399905,-3.015115,2023-10-04 17:40:01+00:00,2023-10-04 20:57:01+00:00,0,SMALL,OKAY,126.64550501995473,North West,East Midlands,"Wirral, unparished area",Castle Donington
2250,Tractor Unit,Double Deck Trailer,SN3 4TT,CH41 1FE,51.602351,-1.733719,53.399905,-3.015115,2023-10-04 13:40:01+00:00,2023-10-04 19:03:01+00:00,1,SMALL,BAD,217.94660637268805,North West,South West,"Wirral, unparished area",South Marston
2251,Tractor Unit,Box 44ft,DE74 2HL,TN2 3EW,52.849282,-1.354253,51.155589,0.293351,2023-10-04 13:40:01+00:00,2023-10-04 18:40:01+00:00,0,MEDIUM,BAD,219.57501005796593,South East,East Midlands,"Tunbridge Wells, unparished area",Castle Donington
2252,Tractor Unit,Box 40ft,ST4 4DG,SN3 4TT,52.989325,-2.190387,51.602351,-1.733719,2023-10-05 10:40:01+00:00,2023-10-05 13:59:01+00:00,0,VERY SMALL,GOOD,157.3686814960406,South West,West Midlands,South Marston,"Stoke-on-Trent, unparished area"
2253,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763771,-1.739326,51.602415,-2.522567,2023-10-05 00:59:01+00:00,2023-10-05 10:11:01+00:00,1,SMALL,BAD,246.1359546246179,South West,Yorkshire and The Humber,Thornbury,"Bradford, unparished area"
2254,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-09 01:00:00+00:00,2023-10-09 03:30:00+00:00,1,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2255,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-11 01:00:00+00:00,2023-10-11 03:30:00+00:00,1,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2256,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-11 03:45:00+00:00,2023-10-11 05:30:00+00:00,1,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2257,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-10 01:00:00+00:00,2023-10-10 03:30:00+00:00,0,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2258,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-12 01:00:00+00:00,2023-10-12 03:30:00+00:00,0,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2259,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-13 01:00:00+00:00,2023-10-13 03:30:00+00:00,1,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2260,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-12 03:45:00+00:00,2023-10-12 05:30:00+00:00,0,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2261,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-13 03:45:00+00:00,2023-10-13 05:30:00+00:00,1,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2262,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-15 01:00:00+00:00,2023-10-15 03:30:00+00:00,0,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2263,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-15 03:45:00+00:00,2023-10-15 05:30:00+00:00,0,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2264,3.5 T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-14 01:00:00+00:00,2023-10-14 03:30:00+00:00,0,BIG,GOOD,94.4376775212237,East Midlands,Yorkshire and The Humber,Glenfields,Ecclesfield
2265,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-14 03:45:00+00:00,2023-10-14 05:30:00+00:00,0,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2266,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-10 03:45:00+00:00,2023-10-10 05:30:00+00:00,1,BIG,GOOD,29.997294094020972,Yorkshire and The Humber,Yorkshire and The Humber,Morley,Ecclesfield
2267,Tractor Unit,Box 44ft,DE74 2HL,TN2 3EW,52.849282,-1.354253,51.155589,0.293351,2023-10-06 14:10:01+00:00,2023-10-06 19:10:01+00:00,1,MEDIUM,BAD,219.57501005796593,South East,East Midlands,"Tunbridge Wells, unparished area",Castle Donington
2268,Tractor Unit,Box 44ft,AL10 8XF,MK4 4BX,51.74104,-0.218368,51.991558,-0.784236,2023-10-07 15:00:01+00:00,2023-10-07 18:00:01+00:00,1,SMALL,OKAY,47.8228460572502,,,,
2269,Tractor Unit,Box 44ft,BD5 8LZ,ST4 4DG,53.763771,-1.739326,52.989325,-2.190387,2023-10-07 11:40:01+00:00,2023-10-07 14:20:01+00:00,0,SMALL,OKAY,91.19248228659913,West Midlands,Yorkshire and The Humber,"Stoke-on-Trent, unparished area","Bradford, unparished area"
2270,Tractor Unit,Box 44ft,AL10 8XF,ST4 4DG,51.74104,-0.218368,52.989325,-2.190387,2023-10-07 13:55:01+00:00,2023-10-07 18:31:01+00:00,1,SMALL,OKAY,192.90592454723736,West Midlands,,"Stoke-on-Trent, unparished area",
2271,Tractor Unit,Box 44ft,BD5 8LZ,S35 2PW,53.794614,-1.749596,53.477856,-1.472093,2023-10-07 08:30:00+00:00,2023-10-07 14:25:01+00:00,0,VERY SMALL,OKAY,39.70245383297319,Yorkshire and The Humber,Yorkshire and The Humber,Ecclesfield,"Bradford, unparished area"
2272,Tractor Unit,Box 44ft,AL10 8XF,S35 2PW,51.74104,-0.218368,53.477856,-1.472093,2023-10-07 13:55:01+00:00,2023-10-07 18:42:01+00:00,1,SMALL,OKAY,210.92203385765535,Yorkshire and The Humber,,Ecclesfield,
2273,Tractor Unit,40ft Container,AL10 8XF,DE74 2HL,51.742307,-0.219644,52.849282,-1.354253,2023-10-07 14:30:00+00:00,2023-10-07 20:00:01+00:00,1,SMALL,OKAY,145.315920744137,East Midlands,,Castle Donington,
