,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
856,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2024-01-11 03:00:00+00:00,2024-01-11 10:46:00+00:00,SMALL,OKAY,238.24175994489434,East of England,Yorkshire and The Humber,"Dacorum, unparished area","Bradford, unparished area"
857,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,EH48 2FB,52.315672,-0.157664,55.877803,-3.648558,2024-01-17 16:01:00+00:00,2024-01-18 06:25:00+00:00,UNKNOWN_1,UNKNOWN_2,456.84962906601476,,East of England,,Godmanchester
858,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,RG2 0PN,53.470807,-2.849187,51.419654,-0.973301,2024-01-12 14:00:00+00:00,2024-01-15 08:00:00+00:00,VERY SMALL,OKAY,261.1804784994983,South East,North West,"Reading, unparished area","Knowsley, unparished area"
859,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ME11 5AR,53.462845,-2.896967,51.407822,0.761145,2024-01-18 12:01:00+00:00,2024-01-19 10:25:00+00:00,MEDIUM,OKAY,337.24062112776653,South East,North West,Queenborough,"Liverpool, unparished area"
860,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12 18:00:00+00:00,2024-01-12 23:30:00+00:00,VERY SMALL,OKAY,198.05846923330537,East Midlands,South West,,Coleford
861,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SG15 6SG,53.293393,-1.074008,52.000591,-0.26667,2024-01-11 22:59:00+00:00,2024-01-12 09:25:00+00:00,VERY SMALL,OKAY,153.77124006554084,East of England,East Midlands,Arlesey,
862,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,WD24 4UA,53.295391,-1.066283,51.667573,-0.392528,2024-01-15 15:56:00+00:00,2024-01-16 12:23:00+00:00,UNKNOWN_1,UNKNOWN_2,186.72341914684392,East of England,East Midlands,"Watford, unparished area",
863,3.5T Van,LWB Van,CO4 9QJ,CM22 7FD,51.920887,0.927015,51.869555,0.216885,2024-01-12 19:15:00+00:00,2024-01-12 21:15:00+00:00,VERY SMALL,GOOD,49.07645752924135,East of England,East of England,Great Hallingbury,"Colchester, unparished area"
864,3.5T Van,Box,S35 2PW,RM9 6FF,53.476537,-1.471065,51.528556,0.143058,2024-01-18 01:15:00+00:00,2024-01-18 06:00:00+00:00,UNKNOWN_1,UNKNOWN_2,242.66069401980633,London,Yorkshire and The Humber,"Barking and Dagenham, unparished area",Ecclesfield
865,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19 11:00:00+00:00,2024-01-19 17:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
866,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TQ12 6GN,53.537133,-1.037405,50.55996,-3.669927,2024-01-18 18:00:00+00:00,2024-01-19 07:30:00+00:00,SMALL,BAD,376.8850694530095,,Yorkshire and The Humber,,Armthorpe
867,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2024-01-15 16:15:00+00:00,2024-01-15 20:30:00+00:00,BIG,GOOD,165.0958229148429,East Midlands,South West,Castle Donington,Bradley Stoke
868,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18 11:00:00+00:00,2024-01-18 19:00:00+00:00,VERY SMALL,GOOD,198.05846923330537,East Midlands,South West,,Coleford
869,Tractor Unit,Temperature-Controlled,DN15,EN9 3BZ,53.618497,-0.665484,51.678414,-0.006624,2024-01-15 21:30:00+00:00,2024-01-16 03:30:00+00:00,UNKNOWN_1,UNKNOWN_2,220.32530996305232,East of England,,Waltham Abbey,
870,Tractor Unit,Curtain-Side 13.6M Trailer,WN8 9QH,IM4 2AZ,53.528771,-2.765971,54.149865,-4.531765,2024-01-10 22:30:00+00:00,2024-01-11 10:00:00+00:00,UNKNOWN_1,UNKNOWN_2,134.91438731192136,,North West,,Up Holland
871,7.5T Rigid,Curtain Side,LS10 1SL,NG33 5AY,53.771668,-1.514934,52.830651,-0.606934,2024-01-11 21:30:00+00:00,2024-01-12 06:30:00+00:00,UNKNOWN_1,UNKNOWN_2,120.82206146601769,East Midlands,Yorkshire and The Humber,Easton,
872,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,CH6 5PU,51.489669,-2.720403,53.236513,-3.104777,2024-01-19 08:30:00+00:00,2024-01-22 12:30:00+00:00,UNKNOWN_1,UNKNOWN_2,196.0465345099233,,South West,Flint,Pill and Easton-in-Gordano
873,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,PO3 5JT,53.566639,-0.919839,50.833409,-1.059121,2024-01-19 16:00:00+00:00,2024-01-22 15:59:00+00:00,UNKNOWN_1,UNKNOWN_2,304.164796467936,South East,Yorkshire and The Humber,"Portsmouth, unparished area",Hatfield
874,Tractor Unit,Temperature-Controlled,PE10 0AT,EN9 3BZ,52.768719,-0.35975,51.678414,-0.006624,2024-01-20 09:30:00+00:00,2024-01-20 13:00:00+00:00,UNKNOWN_1,UNKNOWN_2,123.63786052616719,East of England,East Midlands,Waltham Abbey,Bourne
875,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,AL10 9TR,53.295391,-1.066283,51.772167,-0.250353,2024-01-12 15:56:00+00:00,2024-01-14 08:02:00+00:00,UNKNOWN_1,UNKNOWN_2,178.1920887836899,East of England,East Midlands,Hatfield,
876,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7SQ,53.293393,-1.074008,51.177012,-1.757833,2024-01-10 11:59:00+00:00,2024-01-11 06:25:00+00:00,VERY SMALL,BAD,239.96613788368222,South West,East Midlands,Amesbury,
877,Tractor Unit,Curtain-Side 13.6M Trailer,B46 1TT,BT26 6JJ,52.524545,-1.712207,54.474078,-6.104285,2024-01-18 14:30:00+00:00,2024-01-19 08:00:00+00:00,VERY SMALL,BAD,362.47400103954647,,West Midlands,,Lea Marston
878,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,DA18 4AG,53.295391,-1.066283,51.497278,0.14217,2024-01-12 16:55:00+00:00,2024-01-13 10:15:00+00:00,MEDIUM,BAD,216.16040222551882,London,East Midlands,"Bexley, unparished area",
879,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.764125,-1.740145,51.602415,-2.522567,2024-01-20 17:00:00+00:00,2024-01-21 10:52:00+00:00,VERY SMALL,VERY BAD,246.16253332699074,South West,Yorkshire and The Humber,Thornbury,"Bradford, unparished area"
880,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19 13:00:00+00:00,2024-01-19 19:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
881,3.5T Van,Box,S35 2PW,DA1 1JQ,53.476537,-1.471065,51.433342,0.221489,2024-01-10 23:59:24+00:00,2024-01-11 04:30:00+00:00,UNKNOWN_1,UNKNOWN_2,254.56165515264453,South East,Yorkshire and The Humber,Wilmington,Ecclesfield
882,3.5T Van,Box,BD5 8LZ,G67 2XN,53.766832,-1.740516,55.936823,-3.983473,2024-01-18 18:30:00+00:00,2024-01-18 23:30:00+00:00,UNKNOWN_1,UNKNOWN_2,280.8338782749979,,Yorkshire and The Humber,,"Bradford, unparished area"
883,Tractor Unit,Curtain-Side 13.6M Trailer,CA10 2EY,DN8 5TE,54.622276,-2.710485,53.566639,-0.919839,2024-01-10 16:00:00+00:00,2024-01-12 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,165.61164824885594,Yorkshire and The Humber,North West,Hatfield,Clifton
884,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-14 15:00:00+00:00,2024-01-14 21:00:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
885,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2024-01-11 20:00:00+00:00,2024-01-12 08:41:00+00:00,SMALL,GOOD,238.24175994489434,East of England,Yorkshire and The Humber,"Dacorum, unparished area","Bradford, unparished area"
886,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15 15:00:00+00:00,2024-01-15 21:00:00+00:00,VERY SMALL,GOOD,198.05846923330537,East Midlands,South West,,Coleford
887,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-13 16:00:00+00:00,2024-01-13 22:00:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
888,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-11 19:00:00+00:00,2024-01-12 08:56:00+00:00,VERY SMALL,VERY BAD,265.31932768772356,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
889,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,LU7 4QB,53.295391,-1.066283,51.914,-0.638192,2024-01-15 17:26:00+00:00,2024-01-16 09:17:00+00:00,VERY SMALL,BAD,156.34866034533485,East of England,East Midlands,Leighton-Linslade,
890,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12 10:02:00+00:00,2024-01-12 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
891,7.5 T,Box,BD5 8LZ,CA6 4RD,53.766832,-1.740516,54.930208,-2.981251,2024-01-14 23:59:24+00:00,2024-01-15 03:00:00+00:00,UNKNOWN_1,UNKNOWN_2,152.35958951523682,North West,Yorkshire and The Humber,Kingmoor,"Bradford, unparished area"
892,3.5T Van,LWB Van,TS17 9NT,DE74 2TR,54.5232,-1.287738,52.829374,-1.332134,2024-01-12 18:50:00+00:00,2024-01-12 22:30:00+00:00,UNKNOWN_1,UNKNOWN_2,188.42667842144587,East Midlands,North East,Castle Donington,Thornaby
893,Tractor Unit,Temperature-Controlled,PE10 0AT,EN9 3BZ,52.768719,-0.35975,51.678414,-0.006624,2024-01-13 09:30:00+00:00,2024-01-13 18:00:00+00:00,UNKNOWN_1,UNKNOWN_2,123.63786052616719,East of England,East Midlands,Waltham Abbey,Bourne
894,3.5T Van,Box,S35 2PW,RM9 6FF,53.476537,-1.471065,51.528556,0.143058,2024-01-16 01:15:00+00:00,2024-01-16 06:00:00+00:00,UNKNOWN_1,UNKNOWN_2,242.66069401980633,London,Yorkshire and The Humber,"Barking and Dagenham, unparished area",Ecclesfield
895,Tractor Unit,Curtain-Side 13.6M Trailer,OX16 4RS,LE67 1UA,52.067486,-1.313748,52.701119,-1.339519,2024-01-17 10:42:00+00:00,2024-01-18 11:00:00+00:00,SMALL,OKAY,70.50060480866264,East Midlands,South East,Ellistown and Battleflat,Banbury
896,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG21 6XW,53.295391,-1.066283,51.269755,-1.107244,2024-01-10 08:56:00+00:00,2024-01-10 18:17:00+00:00,UNKNOWN_1,UNKNOWN_2,225.32838326956679,South East,East Midlands,"Basingstoke and Deane, unparished area",
897,Tractor Unit,Curtain-Side 13.6M Trailer,PE28 2DU,PO3 5JT,52.361729,-0.120765,50.833409,-1.059121,2024-01-15 16:00:00+00:00,2024-01-16 15:59:00+00:00,VERY SMALL,OKAY,181.9347639639541,South East,East of England,"Portsmouth, unparished area",Broughton
898,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,SK4 1DR,53.324964,-2.758291,53.413337,-2.170565,2024-01-17 14:00:00+00:00,2024-01-18 11:45:00+00:00,UNKNOWN_1,UNKNOWN_2,40.224464500154,North West,North West,"Stockport, unparished area","Halton, unparished area"
899,3.5T Van,Box,S35 2PW,RM9 6FF,53.476537,-1.471065,51.528556,0.143058,2024-01-17 01:15:00+00:00,2024-01-17 06:00:00+00:00,UNKNOWN_1,UNKNOWN_2,242.66069401980633,London,Yorkshire and The Humber,"Barking and Dagenham, unparished area",Ecclesfield
900,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601576,-1.18816,2024-01-18 10:30:00+00:00,2024-01-18 17:00:00+00:00,SMALL,OKAY,130.421048415095,East Midlands,North West,Braunstone,"Rochdale, unparished area"
901,Tractor Unit,Box,BD12 7ER,BS35 3UT,53.753128,-1.722985,51.602493,-2.52138,2024-01-12 01:30:00+00:00,2024-01-12 07:30:00+00:00,UNKNOWN_1,UNKNOWN_2,245.19498424996058,South West,Yorkshire and The Humber,Thornbury,"Kirklees, unparished area"
902,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,NN4 9EX,53.537133,-1.037405,52.217496,-0.962014,2024-01-16 18:00:00+00:00,2024-01-17 06:20:00+00:00,MEDIUM,BAD,146.87020328602247,East Midlands,Yorkshire and The Humber,Upton,Armthorpe
903,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN15 5YT,53.295391,-1.066283,52.370504,-0.684925,2024-01-16 03:00:00+00:00,2024-01-16 06:53:00+00:00,VERY SMALL,BAD,106.01843194439063,East Midlands,East Midlands,Burton Latimer,
904,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16 12:47:00+00:00,2024-01-16 18:45:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
905,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,AB15 6AX,53.566639,-0.919839,57.151183,-2.193428,2024-01-16 16:00:00+00:00,2024-01-17 15:59:00+00:00,VERY SMALL,BAD,406.7393914654749,,Yorkshire and The Humber,,Hatfield
906,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-17 16:00:00+00:00,2024-01-18 13:00:00+00:00,SMALL,OKAY,167.2722829326195,East Midlands,North West,Kilsby,"Knowsley, unparished area"
907,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-17 10:30:00+00:00,2024-01-17 17:00:00+00:00,SMALL,OKAY,109.7219204896876,East Midlands,,Braunstone,
908,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-10 18:00:00+00:00,2024-01-11 08:56:00+00:00,VERY SMALL,VERY BAD,265.31932768772356,South East,Yorkshire and The Humber,Thatcham,"Bradford, unparished area"
909,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,PH1 3TW,53.537133,-1.037405,56.417464,-3.4777,2024-01-10 18:00:00+00:00,2024-01-11 11:59:00+00:00,UNKNOWN_1,UNKNOWN_2,356.18802078865264,,Yorkshire and The Humber,,Armthorpe
910,Tractor Unit,Mega / High Cube Trailer,DN15 9YA,BT36 4PX,53.620347,-0.665131,54.671797,-6.000939,2024-01-10 06:30:00+00:00,2024-01-10 19:00:00+00:00,UNKNOWN_1,UNKNOWN_2,366.6625602438322,,Yorkshire and The Humber,,Flixborough
911,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BD,53.437595,-1.070426,52.213068,-0.946829,2024-01-16 15:15:00+00:00,2024-01-17 08:00:00+00:00,UNKNOWN_1,UNKNOWN_2,136.45695789636864,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
912,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,DA1 5PR,53.295391,-1.066283,51.455653,0.242699,2024-01-11 08:10:49+00:00,2024-01-11 13:15:00+00:00,UNKNOWN_1,UNKNOWN_2,223.09462206857572,South East,East Midlands,,
913,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-18 10:30:00+00:00,2024-01-18 17:00:00+00:00,SMALL,BAD,109.7219204896876,East Midlands,,Braunstone,
914,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,FK3 8XG,53.295391,-1.066283,56.013298,-3.73905,2024-01-17 11:56:00+00:00,2024-01-18 07:17:00+00:00,VERY SMALL,GOOD,347.7492362871192,,East Midlands,,
915,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2024-01-16 16:01:00+00:00,2024-01-17 06:25:00+00:00,UNKNOWN_1,UNKNOWN_2,124.5856149820315,East Midlands,North West,Lockington-Hemington,"Liverpool, unparished area"
916,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18 09:00:00+00:00,2024-01-18 17:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
917,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NP26 3TS,53.295391,-1.066283,51.571921,-2.862409,2024-01-16 10:56:00+00:00,2024-01-16 18:17:00+00:00,SMALL,BAD,227.10772879827863,,East Midlands,Redwick,
918,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15 19:47:00+00:00,2024-01-16 01:45:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
919,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11 15:00:00+00:00,2024-01-11 15:59:00+00:00,UNKNOWN_1,UNKNOWN_2,170.94157789810006,North West,North West,"Knowsley, unparished area",Kirkandrews
920,3.5T Van,Box,S35 2PW,M24 1RU,53.476537,-1.471065,53.532409,-2.174238,2024-01-16 02:45:00+00:00,2024-01-16 05:00:00+00:00,UNKNOWN_1,UNKNOWN_2,46.93153846332443,North West,Yorkshire and The Humber,"Oldham, unparished area",Ecclesfield
921,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12 12:17:00+00:00,2024-01-12 18:15:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
922,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,AL10 9TR,53.295391,-1.066283,51.772167,-0.250353,2024-01-12 17:54:00+00:00,2024-01-14 08:58:00+00:00,UNKNOWN_1,UNKNOWN_2,178.1920887836899,East of England,East Midlands,Hatfield,
923,3.5T Van,Box,DE74 2HJ,CW1 6FB,52.849573,-1.348959,53.087056,-2.416485,2024-01-16 18:30:00+00:00,2024-01-16 21:30:00+00:00,UNKNOWN_1,UNKNOWN_2,76.23414315616299,North West,East Midlands,Crewe,Castle Donington
924,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16 10:02:00+00:00,2024-01-16 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,198.05846923330537,East Midlands,South West,,Coleford
925,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15 23:47:00+00:00,2024-01-16 05:45:00+00:00,SMALL,BAD,198.05846923330537,East Midlands,South West,,Coleford
926,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,DY9 7DP,51.572559,-3.291144,52.458611,-2.12221,2024-01-19 09:30:00+00:00,2024-01-19 16:00:00+00:00,SMALL,BAD,126.94715086880703,West Midlands,,"Dudley, unparished area",Llantwit Fardre
927,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,ST4 4FA,53.467889,-2.096702,52.983393,-2.181287,2024-01-15 10:30:00+00:00,2024-01-15 17:00:00+00:00,SMALL,BAD,54.18394308339896,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
928,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,BS11 9BT,51.548388,-2.648131,51.511084,-2.703002,2024-01-16 09:30:00+00:00,2024-01-16 14:00:00+00:00,SMALL,BAD,5.624353615894024,South West,South West,"Bristol, City of, unparished area",Pilning and Severn Beach
929,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11 11:00:00+00:00,2024-01-11 17:00:00+00:00,VERY SMALL,GOOD,198.05846923330537,East Midlands,South West,,Coleford
930,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-13 08:30:00+00:00,2024-01-13 14:00:00+00:00,SMALL,OKAY,133.86424737907436,East Midlands,North West,Bitteswell with Bittesby,"Trafford, unparished area"
931,3.5T Van,Box,BD5 8LZ,LS27 0FU,53.766832,-1.740516,53.734398,-1.604189,2024-01-14 23:00:00+00:00,2024-01-15 00:30:00+00:00,UNKNOWN_1,UNKNOWN_2,9.664829355826939,Yorkshire and The Humber,Yorkshire and The Humber,Morley,"Bradford, unparished area"
932,Tractor Unit,Temperature-Controlled,HU70,NN6 7SL,53.774942,-0.335823,52.349274,-1.149793,2024-01-13 23:30:00+00:00,2024-01-14 18:00:00+00:00,UNKNOWN_1,UNKNOWN_2,167.6481514046351,East Midlands,,Crick,
933,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2024-01-15 16:30:00+00:00,2024-01-15 21:00:00+00:00,BIG,GOOD,168.72906417892497,East Midlands,London,Castle Donington,"Lewisham, unparished area"
934,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SP4 7SQ,53.295391,-1.066283,51.177012,-1.757833,2024-01-10 09:56:00+00:00,2024-01-10 20:17:00+00:00,VERY SMALL,BAD,240.28648062330188,South West,East Midlands,Amesbury,
935,Tractor Unit,Tractor Only 6x2,DN3 3FF,DN3 3FF,53.537695,-1.031761,53.537695,-1.031761,2024-01-18 07:00:00+00:00,2024-01-18 18:00:00+00:00,SMALL,GOOD,0.0,Yorkshire and The Humber,Yorkshire and The Humber,Armthorpe,Armthorpe
936,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,LL13 9UE,53.771668,-1.514934,53.046804,-2.917933,2024-01-15 13:30:00+00:00,2024-01-15 16:00:00+00:00,UNKNOWN_1,UNKNOWN_2,123.09773749772128,,Yorkshire and The Humber,Isycoed,
937,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,G42 0PH,53.295391,-1.066283,55.833,-4.247638,2024-01-10 18:22:00+00:00,2024-01-11 13:39:00+00:00,VERY SMALL,GOOD,348.8661096262855,,East Midlands,,
938,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753128,-1.722985,51.398689,-1.232386,2024-01-10 19:30:00+00:00,2024-01-11 02:30:00+00:00,MEDIUM,OKAY,263.9733673523327,South East,Yorkshire and The Humber,Thatcham,"Kirklees, unparished area"
939,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8TB,53.295391,-1.066283,55.902768,-3.581976,2024-01-16 15:51:00+00:00,2024-01-17 07:22:00+00:00,VERY SMALL,GOOD,332.1927896465237,,East Midlands,,
940,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK42 6EY,53.462845,-2.896967,52.093182,-0.475758,2024-01-11 19:26:19+00:00,2024-01-13 12:30:00+00:00,UNKNOWN_1,UNKNOWN_2,223.02057381827956,East of England,North West,Elstow,"Liverpool, unparished area"
941,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GU10 2LL,53.566639,-0.919839,51.141315,-0.753538,2024-01-15 18:00:00+00:00,2024-01-16 08:00:00+00:00,UNKNOWN_1,UNKNOWN_2,270.0046496337157,South East,Yorkshire and The Humber,Frensham,Hatfield
942,Tractor Unit,Curtain-Side 13.6M Trailer,SG1 2DL,IG11 0DS,51.900329,-0.217132,51.515717,0.100453,2024-01-10 10:30:00+00:00,2024-01-10 14:00:00+00:00,SMALL,OKAY,48.055251417392945,London,East of England,"Barking and Dagenham, unparished area","Stevenage, unparished area"
943,Tractor Unit,Curtain-Side 13.6M Trailer,OX16 3ED,LE67 1UA,52.07404,-1.317257,52.700602,-1.340811,2024-01-10 16:00:00+00:00,2024-01-15 14:00:00+00:00,SMALL,OKAY,69.71072633657707,East Midlands,South East,Ellistown and Battleflat,Banbury
944,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SO41 0JZ,53.566639,-0.919839,50.745043,-1.596619,2024-01-16 18:00:00+00:00,2024-01-17 15:59:00+00:00,VERY SMALL,BAD,317.22152500496304,South East,Yorkshire and The Humber,Hordle,Hatfield
945,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2024-01-13 06:30:00+00:00,2024-01-13 12:00:00+00:00,UNKNOWN_1,UNKNOWN_2,218.59997696714436,South East,North West,Sutton Courtenay,"Trafford, unparished area"
946,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15 16:00:00+00:00,2024-01-15 23:45:00+00:00,VERY SMALL,VERY BAD,198.05846923330537,East Midlands,South West,,Coleford
947,3.5 T Van,LWB Van,UB7 0DG,SW2 5XF,51.483319,-0.467338,51.451295,-0.123422,2024-01-12 08:30:00+00:00,2024-01-12 11:00:00+00:00,UNKNOWN_1,UNKNOWN_2,24.095297718444545,London,London,"Lambeth, unparished area","Hillingdon, unparished area"
948,3.5T Van,Box,BD5 8LZ,LS27 0FU,53.765877,-1.742019,53.734398,-1.604189,2024-01-10 23:00:00+00:00,2024-01-11 00:30:00+00:00,UNKNOWN_1,UNKNOWN_2,9.71792641114768,Yorkshire and The Humber,Yorkshire and The Humber,Morley,"Bradford, unparished area"
949,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2024-01-10 05:45:00+00:00,2024-01-10 10:00:00+00:00,BIG,GOOD,118.23316401471695,North West,East Midlands,"Liverpool, unparished area",Castle Donington
950,3.5T Van,LWB Van,L24 8RF,DE74 2TR,53.349124,-2.876108,52.829374,-1.332134,2024-01-19 19:25:00+00:00,2024-01-19 22:15:00+00:00,BIG,GOOD,118.23316401471695,East Midlands,North West,Castle Donington,"Liverpool, unparished area"
951,Tractor Unit,Curtain-Side 13.6M Trailer,PO3 5JT,LE3 8DX,50.833409,-1.059121,52.649535,-1.216071,2024-01-19 06:30:00+00:00,2024-01-19 21:00:00+00:00,UNKNOWN_1,UNKNOWN_2,202.29627551336188,East Midlands,South East,Glenfields,"Portsmouth, unparished area"
